
param1:[07, 09, 10, 15, 24], param2:[ 04, 12] param3:[ 2023-03-29]
param1:[05, 09, 23, 25, 30], param2:[ 09, 12] param3:[ 2010-05-17]
param1:[13, 14, 17, 27, 32], param2:[ 02, 10] param3:[ 2010-05-15]
param1:[12, 25, 29, 30, 33], param2:[ 10, 11] param3:[ 2010-05-12]
param1:[09, 19, 22, 26, 34], param2:[ 09, 11] param3:[ 2010-05-10]
param1:[04, 06, 25, 29, 32], param2:[ 05, 06] param3:[ 2010-05-08]
param1:[06, 10, 20, 24, 32], param2:[ 06, 10] param3:[ 2010-05-05]
param1:[07, 08, 15, 30, 35], param2:[ 05, 10] param3:[ 2010-05-03]
param1:[01, 25, 29, 31, 33], param2:[ 04, 10] param3:[ 2010-05-01]
param1:[02, 03, 10, 12, 25], param2:[ 03, 09] param3:[ 2010-04-28]
param1:[04, 08, 11, 30, 31], param2:[ 02, 08] param3:[ 2010-04-26]
param1:[02, 15, 19, 26, 27], param2:[ 05, 06] param3:[ 2010-04-24]
param1:[08, 17, 18, 20, 28], param2:[ 09, 10] param3:[ 2010-04-21]
param1:[06, 21, 24, 28, 30], param2:[ 02, 07] param3:[ 2010-04-19]
param1:[05, 08, 10, 33, 35], param2:[ 02, 10] param3:[ 2010-04-17]
param1:[01, 05, 19, 34, 35], param2:[ 06, 07] param3:[ 2010-04-14]
param1:[16, 22, 28, 29, 34], param2:[ 04, 12] param3:[ 2010-04-12]
param1:[13, 20, 26, 31, 35], param2:[ 02, 11] param3:[ 2010-04-10]
param1:[07, 19, 26, 28, 32], param2:[ 01, 08] param3:[ 2010-04-07]
param1:[08, 10, 25, 29, 33], param2:[ 01, 02] param3:[ 2010-04-05]
param1:[19, 21, 26, 34, 35], param2:[ 01, 09] param3:[ 2010-04-03]
param1:[19, 25, 28, 31, 33], param2:[ 01, 08] param3:[ 2010-03-31]
param1:[14, 16, 20, 31, 34], param2:[ 01, 07] param3:[ 2010-03-29]
param1:[01, 06, 19, 25, 26], param2:[ 03, 09] param3:[ 2010-03-27]
param1:[12, 19, 28, 29, 30], param2:[ 05, 08] param3:[ 2010-03-24]
param1:[13, 16, 23, 24, 33], param2:[ 07, 11] param3:[ 2010-03-22]
param1:[05, 13, 16, 17, 35], param2:[ 06, 08] param3:[ 2010-03-20]
param1:[10, 12, 19, 32, 35], param2:[ 02, 07] param3:[ 2010-03-17]
param1:[21, 22, 33, 34, 35], param2:[ 03, 04] param3:[ 2010-03-15]
param1:[01, 02, 07, 20, 35], param2:[ 01, 03] param3:[ 2010-03-13]
param1:[05, 23, 26, 32, 34], param2:[ 02, 09] param3:[ 2010-03-10]
param1:[05, 23, 25, 31, 35], param2:[ 07, 10] param3:[ 2010-03-08]
param1:[09, 11, 13, 14, 25], param2:[ 01, 07] param3:[ 2010-03-06]
param1:[03, 14, 19, 24, 25], param2:[ 04, 11] param3:[ 2010-03-03]
param1:[11, 13, 29, 32, 33], param2:[ 02, 08] param3:[ 2010-03-01]
param1:[02, 11, 13, 14, 25], param2:[ 02, 05] param3:[ 2010-02-27]
param1:[11, 20, 23, 24, 25], param2:[ 07, 09] param3:[ 2010-02-24]
param1:[08, 18, 26, 32, 33], param2:[ 01, 06] param3:[ 2010-02-22]
param1:[03, 11, 19, 26, 27], param2:[ 02, 09] param3:[ 2010-02-20]
param1:[03, 10, 26, 32, 33], param2:[ 04, 12] param3:[ 2010-02-10]
param1:[13, 21, 23, 27, 34], param2:[ 09, 12] param3:[ 2010-02-08]
param1:[10, 12, 20, 23, 32], param2:[ 04, 10] param3:[ 2010-02-06]
param1:[03, 10, 14, 18, 28], param2:[ 08, 10] param3:[ 2010-02-03]
param1:[18, 19, 30, 33, 35], param2:[ 02, 04] param3:[ 2010-02-01]
param1:[18, 21, 22, 26, 34], param2:[ 09, 12] param3:[ 2010-01-30]
param1:[20, 24, 30, 31, 33], param2:[ 05, 12] param3:[ 2010-01-27]
param1:[02, 03, 11, 27, 32], param2:[ 08, 11] param3:[ 2010-01-25]
param1:[15, 22, 24, 32, 35], param2:[ 02, 09] param3:[ 2010-01-23]
param1:[02, 05, 13, 27, 32], param2:[ 03, 11] param3:[ 2010-01-20]
param1:[11, 23, 25, 31, 32], param2:[ 05, 11] param3:[ 2010-01-18]
param1:[07, 23, 26, 29, 32], param2:[ 08, 11] param3:[ 2010-01-16]
param1:[03, 13, 19, 30, 34], param2:[ 02, 05] param3:[ 2010-01-13]
param1:[04, 17, 19, 22, 30], param2:[ 02, 03] param3:[ 2010-01-11]
param1:[03, 06, 21, 24, 34], param2:[ 04, 06] param3:[ 2010-01-09]
param1:[05, 14, 23, 27, 30], param2:[ 02, 08] param3:[ 2010-01-06]
param1:[04, 23, 25, 26, 30], param2:[ 07, 10] param3:[ 2010-01-04]
param1:[02, 06, 07, 12, 27], param2:[ 02, 08] param3:[ 2010-01-02]
param1:[21, 22, 30, 32, 34], param2:[ 03, 07] param3:[ 2009-12-30]
param1:[01, 23, 29, 30, 32], param2:[ 07, 12] param3:[ 2009-12-28]
param1:[03, 08, 14, 30, 31], param2:[ 04, 09] param3:[ 2009-12-26]
param1:[04, 11, 18, 25, 34], param2:[ 05, 07] param3:[ 2009-12-23]
param1:[01, 03, 10, 12, 20], param2:[ 02, 07] param3:[ 2009-12-21]
param1:[02, 04, 13, 14, 33], param2:[ 01, 09] param3:[ 2009-12-19]
param1:[06, 12, 18, 22, 29], param2:[ 05, 08] param3:[ 2009-12-16]
param1:[11, 17, 23, 24, 25], param2:[ 03, 06] param3:[ 2009-12-14]
param1:[05, 11, 14, 22, 35], param2:[ 03, 10] param3:[ 2009-12-12]
param1:[18, 26, 32, 33, 34], param2:[ 04, 06] param3:[ 2009-12-09]
param1:[01, 09, 10, 11, 22], param2:[ 01, 12] param3:[ 2009-12-07]
param1:[05, 06, 13, 24, 31], param2:[ 03, 11] param3:[ 2009-12-05]
param1:[13, 14, 21, 30, 33], param2:[ 02, 08] param3:[ 2009-12-02]
param1:[07, 08, 19, 26, 30], param2:[ 01, 12] param3:[ 2009-11-30]
param1:[14, 16, 20, 22, 32], param2:[ 05, 09] param3:[ 2009-11-28]
param1:[03, 04, 14, 28, 32], param2:[ 09, 10] param3:[ 2009-11-25]
param1:[12, 28, 29, 30, 34], param2:[ 01, 09] param3:[ 2009-11-23]
param1:[07, 13, 23, 24, 29], param2:[ 06, 10] param3:[ 2009-11-21]
param1:[06, 08, 15, 20, 32], param2:[ 05, 06] param3:[ 2009-11-18]
param1:[02, 16, 19, 28, 33], param2:[ 07, 11] param3:[ 2009-11-16]
param1:[01, 08, 24, 27, 34], param2:[ 10, 11] param3:[ 2009-11-14]
param1:[02, 10, 12, 15, 28], param2:[ 04, 07] param3:[ 2009-11-11]
param1:[02, 03, 08, 33, 34], param2:[ 03, 11] param3:[ 2009-11-09]
param1:[09, 14, 25, 32, 34], param2:[ 02, 08] param3:[ 2009-11-07]
param1:[02, 10, 18, 32, 33], param2:[ 03, 08] param3:[ 2009-11-04]
param1:[06, 21, 28, 32, 34], param2:[ 04, 07] param3:[ 2009-11-02]
param1:[05, 09, 27, 32, 34], param2:[ 05, 08] param3:[ 2009-10-31]
param1:[14, 23, 27, 28, 33], param2:[ 08, 12] param3:[ 2009-10-28]
param1:[08, 20, 23, 29, 31], param2:[ 02, 11] param3:[ 2009-10-26]
param1:[01, 03, 14, 32, 35], param2:[ 07, 11] param3:[ 2009-10-24]
param1:[10, 21, 28, 29, 32], param2:[ 06, 10] param3:[ 2009-10-21]
param1:[01, 02, 11, 31, 33], param2:[ 05, 06] param3:[ 2009-10-19]
param1:[04, 05, 08, 11, 22], param2:[ 02, 10] param3:[ 2009-10-17]
param1:[11, 23, 27, 28, 32], param2:[ 02, 05] param3:[ 2009-10-14]
param1:[03, 12, 22, 23, 28], param2:[ 04, 12] param3:[ 2009-10-12]
param1:[10, 17, 18, 21, 34], param2:[ 05, 11] param3:[ 2009-10-10]
param1:[07, 21, 29, 31, 33], param2:[ 09, 10] param3:[ 2009-10-07]
param1:[12, 15, 23, 30, 33], param2:[ 09, 12] param3:[ 2009-10-05]
param1:[01, 02, 06, 08, 26], param2:[ 05, 12] param3:[ 2009-10-03]
param1:[02, 08, 25, 29, 33], param2:[ 03, 07] param3:[ 2009-09-30]
param1:[03, 04, 10, 18, 27], param2:[ 06, 08] param3:[ 2009-09-28]
param1:[02, 08, 12, 34, 35], param2:[ 04, 05] param3:[ 2009-09-26]
param1:[04, 11, 13, 19, 35], param2:[ 10, 12] param3:[ 2009-09-23]
param1:[22, 28, 30, 31, 34], param2:[ 07, 09] param3:[ 2009-09-21]
param1:[02, 11, 13, 26, 35], param2:[ 06, 10] param3:[ 2009-09-19]
param1:[01, 09, 14, 29, 30], param2:[ 07, 10] param3:[ 2009-09-16]
param1:[11, 12, 33, 34, 35], param2:[ 01, 10] param3:[ 2009-09-14]
param1:[11, 21, 22, 25, 34], param2:[ 06, 09] param3:[ 2009-09-12]
param1:[01, 25, 26, 34, 35], param2:[ 06, 11] param3:[ 2009-09-09]
param1:[15, 25, 29, 32, 33], param2:[ 10, 11] param3:[ 2009-09-07]
param1:[16, 20, 28, 32, 33], param2:[ 01, 02] param3:[ 2009-09-05]
param1:[11, 13, 29, 32, 35], param2:[ 10, 12] param3:[ 2009-09-02]
param1:[02, 10, 14, 22, 26], param2:[ 04, 09] param3:[ 2009-08-31]
param1:[16, 20, 25, 29, 33], param2:[ 01, 08] param3:[ 2009-08-29]
param1:[03, 09, 21, 23, 33], param2:[ 06, 10] param3:[ 2009-08-26]
param1:[11, 17, 19, 25, 26], param2:[ 02, 10] param3:[ 2009-08-24]
param1:[06, 13, 14, 22, 25], param2:[ 01, 04] param3:[ 2009-08-22]
param1:[07, 12, 28, 32, 33], param2:[ 01, 03] param3:[ 2009-08-19]
param1:[08, 18, 24, 30, 33], param2:[ 01, 06] param3:[ 2009-08-17]
param1:[01, 05, 21, 23, 29], param2:[ 05, 12] param3:[ 2009-08-15]
param1:[07, 09, 22, 30, 33], param2:[ 09, 11] param3:[ 2009-08-12]
param1:[10, 21, 22, 27, 29], param2:[ 08, 12] param3:[ 2009-08-10]
param1:[01, 05, 17, 32, 34], param2:[ 03, 07] param3:[ 2009-08-08]
param1:[18, 25, 30, 33, 34], param2:[ 04, 10] param3:[ 2009-08-05]
param1:[03, 06, 11, 19, 27], param2:[ 02, 07] param3:[ 2009-08-03]
param1:[13, 16, 27, 32, 34], param2:[ 03, 09] param3:[ 2009-08-01]
param1:[10, 24, 28, 30, 33], param2:[ 01, 10] param3:[ 2009-07-29]
param1:[01, 02, 07, 26, 29], param2:[ 10, 12] param3:[ 2009-07-27]
param1:[06, 13, 27, 33, 34], param2:[ 09, 12] param3:[ 2009-07-25]
param1:[05, 09, 19, 26, 35], param2:[ 02, 10] param3:[ 2009-07-22]
param1:[02, 05, 28, 34, 35], param2:[ 01, 07] param3:[ 2009-07-20]
param1:[05, 11, 26, 29, 32], param2:[ 08, 11] param3:[ 2009-07-18]
param1:[02, 15, 20, 25, 33], param2:[ 03, 06] param3:[ 2009-07-15]
param1:[07, 16, 19, 29, 35], param2:[ 02, 11] param3:[ 2009-07-13]
param1:[01, 02, 07, 13, 34], param2:[ 04, 10] param3:[ 2009-07-11]
param1:[11, 23, 26, 31, 34], param2:[ 05, 11] param3:[ 2009-07-08]
param1:[07, 20, 28, 32, 34], param2:[ 06, 08] param3:[ 2009-07-06]
param1:[03, 09, 11, 18, 24], param2:[ 04, 05] param3:[ 2009-07-04]
param1:[01, 07, 11, 32, 33], param2:[ 09, 11] param3:[ 2009-07-01]
param1:[15, 17, 19, 23, 32], param2:[ 01, 11] param3:[ 2009-06-29]
param1:[01, 10, 19, 21, 30], param2:[ 01, 04] param3:[ 2009-06-27]
param1:[23, 26, 29, 32, 33], param2:[ 05, 10] param3:[ 2009-06-24]
param1:[04, 20, 29, 30, 33], param2:[ 02, 11] param3:[ 2009-06-22]
param1:[10, 21, 24, 30, 31], param2:[ 03, 10] param3:[ 2009-06-20]
param1:[14, 16, 27, 30, 33], param2:[ 08, 12] param3:[ 2009-06-17]
param1:[02, 12, 15, 20, 28], param2:[ 01, 12] param3:[ 2009-06-15]
param1:[03, 06, 25, 28, 32], param2:[ 02, 05] param3:[ 2009-06-13]
param1:[01, 08, 19, 24, 31], param2:[ 06, 12] param3:[ 2009-06-10]
param1:[01, 12, 24, 27, 32], param2:[ 02, 11] param3:[ 2009-06-08]
param1:[06, 10, 11, 17, 34], param2:[ 11, 12] param3:[ 2009-06-06]
param1:[05, 06, 18, 21, 22], param2:[ 01, 07] param3:[ 2009-06-03]
param1:[04, 22, 23, 29, 31], param2:[ 05, 11] param3:[ 2009-06-01]
param1:[02, 10, 21, 26, 34], param2:[ 02, 10] param3:[ 2009-05-30]
param1:[18, 28, 29, 30, 31], param2:[ 04, 08] param3:[ 2009-05-27]
param1:[02, 13, 14, 29, 33], param2:[ 04, 11] param3:[ 2009-05-25]
param1:[08, 10, 14, 27, 32], param2:[ 02, 07] param3:[ 2009-05-23]
param1:[06, 15, 22, 27, 30], param2:[ 02, 09] param3:[ 2009-05-20]
param1:[04, 13, 17, 32, 35], param2:[ 03, 06] param3:[ 2009-05-18]
param1:[05, 08, 14, 23, 24], param2:[ 05, 06] param3:[ 2009-05-16]
param1:[02, 12, 19, 29, 30], param2:[ 07, 12] param3:[ 2009-05-13]
param1:[05, 09, 24, 31, 33], param2:[ 05, 06] param3:[ 2009-05-11]
param1:[23, 24, 30, 34, 35], param2:[ 01, 03] param3:[ 2009-05-09]
param1:[03, 11, 22, 26, 29], param2:[ 05, 12] param3:[ 2009-05-06]
param1:[05, 15, 28, 32, 33], param2:[ 08, 09] param3:[ 2009-05-04]
param1:[05, 16, 28, 29, 34], param2:[ 11, 12] param3:[ 2009-05-02]
param1:[05, 06, 22, 25, 27], param2:[ 11, 12] param3:[ 2009-04-29]
param1:[13, 18, 21, 24, 29], param2:[ 03, 06] param3:[ 2009-04-27]
param1:[01, 09, 24, 34, 35], param2:[ 04, 09] param3:[ 2009-04-25]
param1:[01, 09, 14, 24, 35], param2:[ 06, 09] param3:[ 2009-04-22]
param1:[01, 07, 18, 29, 34], param2:[ 03, 09] param3:[ 2009-04-20]
param1:[05, 21, 22, 32, 35], param2:[ 02, 05] param3:[ 2009-04-18]
param1:[11, 24, 25, 26, 31], param2:[ 02, 07] param3:[ 2009-04-15]
param1:[05, 09, 20, 23, 29], param2:[ 04, 10] param3:[ 2009-04-13]
param1:[03, 16, 30, 32, 33], param2:[ 01, 10] param3:[ 2009-04-11]
param1:[01, 03, 07, 10, 33], param2:[ 03, 04] param3:[ 2009-04-08]
param1:[06, 17, 20, 29, 32], param2:[ 04, 05] param3:[ 2009-04-06]
param1:[17, 18, 19, 25, 31], param2:[ 01, 11] param3:[ 2009-04-04]
param1:[02, 12, 26, 31, 33], param2:[ 09, 10] param3:[ 2009-04-01]
param1:[03, 07, 09, 28, 33], param2:[ 03, 08] param3:[ 2009-03-30]
param1:[05, 19, 31, 32, 35], param2:[ 04, 09] param3:[ 2009-03-28]
param1:[02, 08, 18, 21, 32], param2:[ 08, 11] param3:[ 2009-03-25]
param1:[04, 12, 20, 26, 29], param2:[ 06, 10] param3:[ 2009-03-23]
param1:[07, 11, 19, 21, 22], param2:[ 01, 11] param3:[ 2009-03-21]
param1:[01, 07, 27, 30, 32], param2:[ 01, 04] param3:[ 2009-03-18]
param1:[03, 04, 13, 17, 24], param2:[ 04, 11] param3:[ 2009-03-16]
param1:[06, 20, 30, 32, 35], param2:[ 09, 11] param3:[ 2009-03-14]
param1:[03, 22, 26, 33, 34], param2:[ 09, 10] param3:[ 2009-03-11]
param1:[24, 30, 31, 32, 34], param2:[ 10, 12] param3:[ 2009-03-09]
param1:[03, 17, 22, 23, 33], param2:[ 04, 10] param3:[ 2009-03-07]
param1:[29, 31, 32, 33, 35], param2:[ 10, 11] param3:[ 2009-03-04]
param1:[15, 17, 21, 27, 33], param2:[ 07, 11] param3:[ 2009-03-02]
param1:[12, 14, 17, 34, 35], param2:[ 04, 11] param3:[ 2009-02-28]
param1:[01, 15, 31, 32, 34], param2:[ 03, 08] param3:[ 2009-02-25]
param1:[05, 16, 18, 32, 35], param2:[ 02, 11] param3:[ 2009-02-23]
param1:[04, 29, 31, 32, 35], param2:[ 04, 10] param3:[ 2009-02-21]
param1:[01, 06, 13, 28, 29], param2:[ 03, 09] param3:[ 2009-02-18]
param1:[05, 11, 23, 26, 33], param2:[ 04, 12] param3:[ 2009-02-16]
param1:[10, 11, 20, 26, 27], param2:[ 09, 11] param3:[ 2009-02-14]
param1:[01, 05, 10, 16, 27], param2:[ 03, 04] param3:[ 2009-02-11]
param1:[08, 14, 15, 25, 26], param2:[ 07, 09] param3:[ 2009-02-09]
param1:[05, 24, 26, 30, 35], param2:[ 05, 12] param3:[ 2009-02-07]
param1:[02, 05, 20, 25, 31], param2:[ 10, 12] param3:[ 2009-02-04]
param1:[02, 11, 13, 14, 21], param2:[ 02, 04] param3:[ 2009-02-02]
param1:[02, 09, 12, 21, 29], param2:[ 07, 11] param3:[ 2009-01-24]
param1:[12, 18, 23, 26, 32], param2:[ 06, 09] param3:[ 2009-01-21]
param1:[04, 17, 21, 29, 31], param2:[ 02, 12] param3:[ 2009-01-19]
param1:[06, 14, 15, 29, 35], param2:[ 06, 11] param3:[ 2009-01-17]
param1:[02, 04, 22, 31, 35], param2:[ 09, 12] param3:[ 2009-01-14]
param1:[10, 11, 15, 31, 32], param2:[ 05, 08] param3:[ 2009-01-12]
param1:[01, 03, 22, 32, 35], param2:[ 06, 10] param3:[ 2009-01-10]
param1:[16, 18, 23, 30, 32], param2:[ 02, 11] param3:[ 2009-01-07]
param1:[01, 04, 07, 12, 30], param2:[ 05, 10] param3:[ 2009-01-05]
param1:[01, 15, 23, 27, 30], param2:[ 04, 10] param3:[ 2009-01-03]
param1:[05, 07, 10, 29, 32], param2:[ 04, 06] param3:[ 2008-12-31]
param1:[02, 04, 06, 25, 26], param2:[ 02, 05] param3:[ 2008-12-29]
param1:[03, 05, 14, 20, 33], param2:[ 07, 11] param3:[ 2008-12-27]
param1:[07, 10, 27, 31, 34], param2:[ 08, 09] param3:[ 2008-12-24]
param1:[01, 09, 10, 15, 25], param2:[ 03, 08] param3:[ 2008-12-22]
param1:[02, 05, 06, 27, 29], param2:[ 03, 04] param3:[ 2008-12-20]
param1:[03, 07, 20, 33, 35], param2:[ 04, 07] param3:[ 2008-12-17]
param1:[16, 18, 19, 24, 35], param2:[ 11, 12] param3:[ 2008-12-15]
param1:[09, 23, 24, 26, 33], param2:[ 07, 12] param3:[ 2008-12-13]
param1:[05, 16, 27, 29, 30], param2:[ 05, 11] param3:[ 2008-12-10]
param1:[10, 19, 27, 28, 33], param2:[ 05, 12] param3:[ 2008-12-08]
param1:[01, 02, 22, 29, 32], param2:[ 01, 04] param3:[ 2008-12-06]
param1:[06, 18, 21, 30, 35], param2:[ 08, 09] param3:[ 2008-12-03]
param1:[09, 15, 18, 30, 34], param2:[ 04, 05] param3:[ 2008-12-01]
param1:[02, 09, 11, 29, 32], param2:[ 08, 09] param3:[ 2008-11-29]
param1:[01, 06, 10, 14, 22], param2:[ 06, 08] param3:[ 2008-11-26]
param1:[04, 05, 18, 22, 35], param2:[ 07, 08] param3:[ 2008-11-24]
param1:[01, 10, 25, 32, 35], param2:[ 05, 09] param3:[ 2008-11-22]
param1:[03, 28, 29, 32, 34], param2:[ 01, 06] param3:[ 2008-11-19]
param1:[07, 22, 25, 29, 33], param2:[ 01, 12] param3:[ 2008-11-17]
param1:[11, 13, 15, 28, 35], param2:[ 08, 10] param3:[ 2008-11-15]
param1:[10, 12, 15, 33, 35], param2:[ 03, 09] param3:[ 2008-11-12]
param1:[06, 14, 24, 27, 29], param2:[ 05, 09] param3:[ 2008-11-10]
param1:[08, 09, 12, 21, 32], param2:[ 07, 11] param3:[ 2008-11-08]
param1:[03, 05, 22, 29, 34], param2:[ 07, 12] param3:[ 2008-11-05]
param1:[13, 16, 20, 25, 27], param2:[ 04, 05] param3:[ 2008-11-03]
param1:[12, 15, 23, 24, 25], param2:[ 10, 11] param3:[ 2008-11-01]
param1:[08, 21, 22, 31, 33], param2:[ 01, 07] param3:[ 2008-10-29]
param1:[09, 29, 32, 34, 35], param2:[ 01, 08] param3:[ 2008-10-27]
param1:[01, 04, 28, 33, 34], param2:[ 06, 11] param3:[ 2008-10-25]
param1:[02, 10, 13, 29, 33], param2:[ 06, 10] param3:[ 2008-10-22]
param1:[01, 06, 12, 28, 31], param2:[ 08, 09] param3:[ 2008-10-20]
param1:[03, 06, 12, 20, 29], param2:[ 09, 12] param3:[ 2008-10-18]
param1:[11, 23, 24, 32, 35], param2:[ 04, 10] param3:[ 2008-10-15]
param1:[21, 23, 24, 25, 32], param2:[ 03, 04] param3:[ 2008-10-13]
param1:[01, 02, 10, 19, 27], param2:[ 01, 11] param3:[ 2008-10-11]
param1:[06, 09, 19, 25, 30], param2:[ 06, 12] param3:[ 2008-10-08]
param1:[13, 23, 24, 25, 30], param2:[ 02, 08] param3:[ 2008-10-06]
param1:[06, 08, 15, 24, 31], param2:[ 01, 03] param3:[ 2008-10-04]
param1:[07, 09, 19, 21, 33], param2:[ 07, 10] param3:[ 2008-10-01]
param1:[02, 03, 22, 27, 31], param2:[ 06, 07] param3:[ 2008-09-29]
param1:[11, 14, 17, 19, 22], param2:[ 01, 08] param3:[ 2008-09-27]
param1:[04, 18, 26, 32, 33], param2:[ 05, 08] param3:[ 2008-09-24]
param1:[02, 11, 12, 14, 19], param2:[ 05, 09] param3:[ 2008-09-22]
param1:[05, 16, 25, 27, 33], param2:[ 04, 09] param3:[ 2008-09-20]
param1:[01, 10, 18, 28, 34], param2:[ 05, 08] param3:[ 2008-09-17]
param1:[11, 16, 24, 29, 32], param2:[ 09, 11] param3:[ 2008-09-15]
param1:[01, 02, 13, 15, 16], param2:[ 04, 09] param3:[ 2008-09-13]
param1:[03, 05, 21, 28, 33], param2:[ 02, 06] param3:[ 2008-09-10]
param1:[12, 21, 22, 26, 35], param2:[ 04, 05] param3:[ 2008-09-08]
param1:[07, 08, 10, 24, 34], param2:[ 08, 11] param3:[ 2008-09-06]
param1:[02, 11, 22, 30, 34], param2:[ 04, 09] param3:[ 2008-09-03]
param1:[05, 25, 26, 29, 35], param2:[ 03, 10] param3:[ 2008-09-01]
param1:[10, 13, 23, 31, 33], param2:[ 04, 11] param3:[ 2008-08-30]
param1:[12, 20, 26, 29, 30], param2:[ 02, 06] param3:[ 2008-08-27]
param1:[03, 18, 23, 25, 30], param2:[ 06, 10] param3:[ 2008-08-25]
param1:[07, 10, 22, 27, 33], param2:[ 04, 08] param3:[ 2008-08-23]
param1:[01, 10, 31, 33, 35], param2:[ 03, 10] param3:[ 2008-08-20]
param1:[06, 07, 12, 25, 28], param2:[ 02, 12] param3:[ 2008-08-18]
param1:[03, 04, 11, 21, 25], param2:[ 01, 07] param3:[ 2008-08-16]
param1:[07, 12, 19, 27, 34], param2:[ 11, 12] param3:[ 2008-08-13]
param1:[06, 07, 10, 24, 30], param2:[ 05, 08] param3:[ 2008-08-11]
param1:[03, 23, 26, 32, 34], param2:[ 04, 09] param3:[ 2008-08-09]
param1:[09, 13, 19, 22, 25], param2:[ 04, 10] param3:[ 2008-08-06]
param1:[04, 11, 18, 33, 34], param2:[ 02, 06] param3:[ 2008-08-04]
param1:[08, 13, 24, 32, 33], param2:[ 03, 09] param3:[ 2008-08-02]
param1:[07, 11, 19, 27, 31], param2:[ 02, 03] param3:[ 2008-07-30]
param1:[14, 22, 32, 33, 35], param2:[ 01, 05] param3:[ 2008-07-28]
param1:[01, 06, 10, 22, 35], param2:[ 03, 07] param3:[ 2008-07-26]
param1:[03, 07, 13, 15, 19], param2:[ 02, 10] param3:[ 2008-07-23]
param1:[02, 17, 20, 22, 25], param2:[ 05, 11] param3:[ 2008-07-21]
param1:[06, 14, 15, 30, 31], param2:[ 03, 10] param3:[ 2008-07-19]
param1:[15, 19, 29, 33, 35], param2:[ 01, 02] param3:[ 2008-07-16]
param1:[07, 08, 20, 22, 29], param2:[ 04, 07] param3:[ 2008-07-14]
param1:[06, 09, 29, 31, 33], param2:[ 05, 11] param3:[ 2008-07-12]
param1:[20, 23, 26, 32, 33], param2:[ 05, 12] param3:[ 2008-07-09]
param1:[08, 17, 20, 28, 31], param2:[ 07, 11] param3:[ 2008-07-07]
param1:[01, 08, 21, 33, 34], param2:[ 05, 07] param3:[ 2008-07-05]
param1:[03, 05, 10, 27, 34], param2:[ 01, 12] param3:[ 2008-07-02]
param1:[01, 10, 13, 30, 33], param2:[ 06, 07] param3:[ 2008-06-30]
param1:[10, 13, 22, 31, 35], param2:[ 04, 12] param3:[ 2008-06-28]
param1:[02, 05, 06, 07, 31], param2:[ 08, 10] param3:[ 2008-06-25]
param1:[10, 25, 32, 33, 34], param2:[ 03, 09] param3:[ 2008-06-23]
param1:[01, 05, 11, 14, 25], param2:[ 01, 09] param3:[ 2008-06-21]
param1:[09, 17, 18, 21, 31], param2:[ 01, 05] param3:[ 2008-06-18]
param1:[05, 13, 16, 29, 33], param2:[ 06, 08] param3:[ 2008-06-16]
param1:[06, 09, 11, 33, 34], param2:[ 06, 10] param3:[ 2008-06-14]
param1:[03, 10, 14, 15, 22], param2:[ 04, 07] param3:[ 2008-06-11]
param1:[02, 07, 21, 22, 25], param2:[ 04, 12] param3:[ 2008-06-09]
param1:[19, 22, 23, 25, 32], param2:[ 06, 12] param3:[ 2008-06-07]
param1:[14, 18, 24, 27, 31], param2:[ 06, 07] param3:[ 2008-06-04]
param1:[07, 11, 24, 30, 35], param2:[ 06, 08] param3:[ 2008-06-02]
param1:[01, 15, 27, 28, 29], param2:[ 03, 10] param3:[ 2008-05-31]
param1:[07, 10, 14, 19, 32], param2:[ 03, 06] param3:[ 2008-05-28]
param1:[03, 13, 17, 23, 30], param2:[ 01, 11] param3:[ 2008-05-26]
param1:[07, 13, 21, 25, 31], param2:[ 08, 10] param3:[ 2008-05-24]
param1:[03, 09, 11, 29, 33], param2:[ 03, 12] param3:[ 2008-05-21]
param1:[05, 08, 09, 17, 33], param2:[ 05, 06] param3:[ 2008-05-19]
param1:[15, 19, 25, 30, 31], param2:[ 03, 09] param3:[ 2008-05-17]
param1:[02, 14, 28, 30, 35], param2:[ 04, 12] param3:[ 2008-05-14]
param1:[05, 14, 23, 31, 35], param2:[ 02, 06] param3:[ 2008-05-12]
param1:[01, 13, 21, 23, 32], param2:[ 03, 06] param3:[ 2008-05-10]
param1:[03, 18, 19, 30, 35], param2:[ 05, 09] param3:[ 2008-05-07]
param1:[01, 07, 09, 11, 33], param2:[ 03, 11] param3:[ 2008-05-05]
param1:[01, 05, 11, 26, 27], param2:[ 03, 07] param3:[ 2008-05-03]
param1:[01, 11, 14, 28, 30], param2:[ 03, 10] param3:[ 2008-04-30]
param1:[01, 13, 22, 25, 27], param2:[ 02, 10] param3:[ 2008-04-28]
param1:[12, 18, 22, 23, 30], param2:[ 06, 12] param3:[ 2008-04-26]
param1:[11, 25, 26, 27, 35], param2:[ 07, 08] param3:[ 2008-04-23]
param1:[14, 32, 33, 34, 35], param2:[ 02, 04] param3:[ 2008-04-21]
param1:[02, 21, 23, 27, 32], param2:[ 10, 11] param3:[ 2008-04-19]
param1:[05, 08, 10, 31, 33], param2:[ 02, 04] param3:[ 2008-04-16]
param1:[05, 10, 13, 32, 35], param2:[ 04, 05] param3:[ 2008-04-14]
param1:[07, 17, 21, 22, 28], param2:[ 05, 10] param3:[ 2008-04-12]
param1:[04, 08, 19, 22, 29], param2:[ 08, 11] param3:[ 2008-04-09]
